Gender,Program,SchoolType,Reason,Unknown,Period,Val
男,五專,公立,因經濟困難,-,9800,2.000
男,五專,公立,因學業志趣,-,9800,19.000
男,五專,公立,因工作需求,-,9800,2.000
男,五專,公立,其他原因,-,9800,33.000
男,五專,私立,總計,-,9800,1477.000
男,五專,私立,因傷病,-,9800,46.000
男,五專,私立,因經濟困難,-,9800,72.000
男,五專,私立,因學業志趣,-,9800,471.000
男,五專,私立,因工作需求,-,9800,69.000
男,五專,私立,其他原因,-,9800,819.000
總計,五專,總計,總計,-,9800,3086.000
總計,五專,總計,因傷病,-,9800,200.000
總計,五專,總計,因經濟困難,-,9800,205.000
總計,五專,總計,因學業志趣,-,9800,971.000
總計,五專,總計,因工作需求,-,9800,127.000
總計,五專,總計,因懷孕,-,9800,15.000
總計,五專,總計,其他原因,-,9800,1568.000
總計,五專,公立,總計,-,9800,172.000
總計,五專,公立,因傷病,-,9800,21.000
總計,五專,公立,因經濟困難,-,9800,14.000
總計,五專,公立,因學業志趣,-,9800,62.000
總計,五專,公立,因工作需求,-,9800,7.000
總計,五專,公立,其他原因,-,9800,68.000
總計,五專,私立,總計,-,9800,2914.000
總計,五專,私立,因傷病,-,9800,179.000
總計,五專,私立,因經濟困難,-,9800,191.000
總計,五專,私立,因學業志趣,-,9800,909.000
總計,五專,私立,因工作需求,-,9800,120.000
總計,五專,私立,因懷孕,-,9800,15.000
總計,五專,私立,其他原因,-,9800,1500.000
總計,二專進修,公立,因懷孕,-,9800,6.000
總計,二專進修,公立,其他原因,-,9800,89.000
總計,二專進修,私立,總計,-,9800,2117.000
總計,二專進修,私立,因傷病,-,9800,49.000
總計,二專進修,私立,因經濟困難,-,9800,167.000
總計,二專進修,私立,因學業志趣,-,9800,140.000
總計,二專進修,總計,其他原因,-,9800,1337.000
總計,二專進修,公立,總計,-,9800,241.000
總計,二專進修,公立,因傷病,-,9800,12.000
總計,二專進修,公立,因經濟困難,-,9800,35.000
總計,二專進修,公立,因學業志趣,-,9800,10.000
總計,二專進修,公立,因工作需求,-,9800,89.000
總計,學士班,總計,總計,-,9800,42894.000
總計,學士班,總計,因傷病,-,9800,2512.000
總計,學士班,總計,因經濟困難,-,9800,5052.000
總計,學士班,總計,因學業志趣,-,9800,7403.000
總計,學士班,總計,因工作需求,-,9800,6290.000
總計,學士班,總計,因懷孕,-,9800,304.000
總計,學士班,總計,其他原因,-,9800,21333.000
總計,學士班,公立,總計,-,9800,7881.000
總計,學士班,公立,因傷病,-,9800,634.000
總計,學士班,公立,因經濟困難,-,9800,728.000
總計,學士班,公立,因學業志趣,-,9800,1585.000
總計,學士班,公立,因工作需求,-,9800,936.000
總計,學士班,公立,因懷孕,-,9800,40.000
總計,學士班,公立,其他原因,-,9800,3958.000
總計,學士班,私立,總計,-,9800,35013.000
總計,學士班,私立,因傷病,-,9800,1878.000
總計,學士班,私立,因經濟困難,-,9800,4324.000
總計,學士班,私立,因學業志趣,-,9800,5818.000
總計,學士班,私立,因工作需求,-,9800,5354.000
總計,學士班,私立,因懷孕,-,9800,264.000
總計,學士班,私立,其他原因,-,9800,17375.000
男,總計,總計,總計,-,9800,44702.000
男,總計,總計,因傷病,-,9800,1802.000
男,總計,總計,因經濟困難,-,9800,3246.000
男,總計,總計,因學業志趣,-,9800,6056.000
男,總計,總計,因工作需求,-,9800,8640.000
男,總計,總計,其他原因,-,9800,24958.000
男,總計,公立,總計,-,9800,15262.000
男,總計,公立,因傷病,-,9800,660.000
男,總計,公立,因經濟困難,-,9800,956.000
男,總計,公立,因學業志趣,-,9800,1915.000
男,總計,公立,因工作需求,-,9800,3857.000
男,總計,公立,其他原因,-,9800,7874.000
男,總計,私立,總計,-,9800,29440.000
男,總計,私立,因傷病,-,9800,1142.000
男,總計,私立,因經濟困難,-,9800,2290.000
男,總計,私立,因學業志趣,-,9800,4141.000
男,總計,私立,因工作需求,-,9800,4783.000
男,總計,私立,其他原因,-,9800,17084.000
女,學士班,總計,總計,-,9800,17605.000
女,學士班,總計,因傷病,-,9800,1323.000
女,學士班,總計,因經濟困難,-,9800,2899.000
女,學士班,總計,因學業志趣,-,9800,3069.000
女,學士班,總計,因工作需求,-,9800,2928.000
女,學士班,總計,因懷孕,-,9800,304.000
女,學士班,總計,其他原因,-,9800,7082.000
女,學士班,公立,總計,-,9800,3114.000
女,學士班,公立,因傷病,-,9800,317.000
女,學士班,公立,因經濟困難,-,9800,353.000
女,學士班,公立,因學業志趣,-,9800,567.000
女,學士班,公立,因工作需求,-,9800,399.000
女,學士班,公立,因懷孕,-,9800,40.000
女,學士班,公立,其他原因,-,9800,1438.000
女,學士班,私立,總計,-,9800,14491.000
女,學士班,私立,因傷病,-,9800,1006.000
女,學士班,私立,因經濟困難,-,9800,2546.000
女,學士班,私立,因學業志趣,-,9800,2502.000
女,學士班,私立,因工作需求,-,9800,2529.000
女,學士班,私立,因懷孕,-,9800,264.000
女,學士班,私立,其他原因,-,9800,5644.000
總計,碩士日間,總計,總計,-,9800,13327.000
總計,碩士日間,總計,因傷病,-,9800,489.000
總計,碩士日間,總計,因經濟困難,-,9800,932.000
總計,碩士日間,總計,因學業志趣,-,9800,1001.000
總計,碩士日間,總計,因工作需求,-,9800,2834.000
總計,碩士日間,總計,因懷孕,-,9800,157.000
總計,碩士日間,總計,其他原因,-,9800,7914.000
總計,碩士日間,公立,總計,-,9800,8382.000
總計,碩士日間,公立,因傷病,-,9800,283.000
總計,碩士日間,公立,因經濟困難,-,9800,523.000
總計,碩士日間,公立,因學業志趣,-,9800,737.000
總計,碩士日間,公立,因工作需求,-,9800,1900.000
總計,碩士日間,公立,因懷孕,-,9800,100.000
總計,碩士日間,公立,其他原因,-,9800,4839.000
總計,碩士日間,私立,總計,-,9800,4945.000
總計,碩士日間,私立,因傷病,-,9800,206.000
總計,碩士日間,私立,因經濟困難,-,9800,409.000
總計,碩士日間,私立,因學業志趣,-,9800,264.000
總計,碩士日間,私立,因工作需求,-,9800,934.000
總計,碩士日間,私立,因懷孕,-,9800,57.000
總計,碩士日間,私立,其他原因,-,9800,3075.000
女,五專,總計,總計,-,9800,1548.000
女,五專,總計,因傷病,-,9800,149.000
女,五專,總計,因經濟困難,-,9800,131.000
女,五專,總計,因學業志趣,-,9800,481.000
女,五專,總計,因工作需求,-,9800,56.000
女,五專,總計,因懷孕,-,9800,15.000
女,五專,總計,其他原因,-,9800,716.000
女,五專,公立,總計,-,9800,111.000
女,五專,公立,因傷病,-,9800,16.000
女,五專,公立,因經濟困難,-,9800,12.000
女,五專,公立,因學業志趣,-,9800,43.000
女,五專,公立,因工作需求,-,9800,5.000
女,五專,公立,其他原因,-,9800,35.000
女,五專,私立,總計,-,9800,1437.000
女,五專,私立,因傷病,-,9800,133.000
女,五專,私立,因經濟困難,-,9800,119.000
女,五專,私立,因學業志趣,-,9800,438.000
女,五專,私立,因工作需求,-,9800,51.000
女,五專,私立,因懷孕,-,9800,15.000
女,五專,私立,其他原因,-,9800,681.000
女,總計,總計,總計,-,9800,31337.000
女,總計,總計,因傷病,-,9800,2052.000
女,總計,總計,因經濟困難,-,9800,3886.000
女,總計,總計,因學業志趣,-,9800,4291.000
女,總計,總計,因工作需求,-,9800,6305.000
女,總計,總計,因懷孕,-,9800,774.000
女,總計,總計,其他原因,-,9800,14029.000
女,總計,公立,總計,-,9800,10761.000
女,總計,公立,因傷病,-,9800,681.000
女,總計,公立,因經濟困難,-,9800,831.000
女,總計,公立,因學業志趣,-,9800,1134.000
女,總計,公立,因工作需求,-,9800,2489.000
女,總計,公立,因懷孕,-,9800,357.000
女,總計,公立,其他原因,-,9800,5269.000
女,總計,私立,總計,-,9800,20576.000
女,總計,私立,因傷病,-,9800,1371.000
女,總計,私立,因經濟困難,-,9800,3055.000
女,總計,私立,因學業志趣,-,9800,3157.000
女,總計,私立,因工作需求,-,9800,3816.000
女,總計,私立,因懷孕,-,9800,417.000
女,總計,私立,其他原因,-,9800,8760.000
男,碩士日間,總計,總計,-,9800,7051.000
男,碩士日間,總計,因傷病,-,9800,241.000
男,碩士日間,總計,因經濟困難,-,9800,447.000
男,碩士日間,總計,因學業志趣,-,9800,573.000
男,碩士日間,總計,因工作需求,-,9800,1266.000
男,碩士日間,總計,其他原因,-,9800,4524.000
男,碩士日間,公立,總計,-,9800,4235.000
男,碩士日間,公立,因傷病,-,9800,132.000
男,碩士日間,公立,因經濟困難,-,9800,240.000
男,碩士日間,公立,因學業志趣,-,9800,393.000
男,碩士日間,公立,因工作需求,-,9800,832.000
男,碩士日間,公立,其他原因,-,9800,2638.000
男,碩士日間,私立,總計,-,9800,2816.000
男,碩士日間,私立,因傷病,-,9800,109.000
男,碩士日間,私立,因經濟困難,-,9800,207.000
男,碩士日間,私立,因學業志趣,-,9800,180.000
男,碩士日間,私立,因工作需求,-,9800,434.000
男,碩士日間,私立,其他原因,-,9800,1886.000
總計,總計,總計,總計,-,9800,76039.000
總計,總計,總計,因傷病,-,9800,3854.000
總計,總計,總計,因經濟困難,-,9800,7132.000
總計,總計,總計,因學業志趣,-,9800,10347.000
總計,總計,總計,因工作需求,-,9800,14945.000
總計,總計,總計,因懷孕,-,9800,774.000
總計,總計,總計,其他原因,-,9800,38987.000
總計,總計,公立,總計,-,9800,26023.000
總計,總計,公立,因傷病,-,9800,1341.000
總計,總計,公立,因經濟困難,-,9800,1787.000
總計,總計,公立,因學業志趣,-,9800,3049.000
總計,總計,公立,因工作需求,-,9800,6346.000
總計,總計,公立,因懷孕,-,9800,357.000
總計,總計,公立,其他原因,-,9800,13143.000
總計,總計,私立,總計,-,9800,50016.000
總計,總計,私立,因傷病,-,9800,2513.000
總計,總計,私立,因經濟困難,-,9800,5345.000
總計,總計,私立,因學業志趣,-,9800,7298.000
總計,總計,私立,因工作需求,-,9800,8599.000
總計,總計,私立,因懷孕,-,9800,417.000
總計,總計,私立,其他原因,-,9800,25844.000
女,碩士日間,總計,總計,-,9800,6276.000
女,碩士日間,總計,因傷病,-,9800,248.000
女,碩士日間,總計,因經濟困難,-,9800,485.000
女,碩士日間,總計,因學業志趣,-,9800,428.000
女,碩士日間,總計,因工作需求,-,9800,1568.000
女,碩士日間,總計,因懷孕,-,9800,157.000
女,碩士日間,總計,其他原因,-,9800,3390.000
女,碩士日間,公立,總計,-,9800,4147.000
女,碩士日間,公立,因傷病,-,9800,151.000
女,碩士日間,公立,因經濟困難,-,9800,283.000
女,碩士日間,公立,因學業志趣,-,9800,344.000
女,碩士日間,公立,因工作需求,-,9800,1068.000
女,碩士日間,公立,因懷孕,-,9800,100.000
女,碩士日間,公立,其他原因,-,9800,2201.000
女,碩士日間,私立,總計,-,9800,2129.000
女,碩士日間,私立,因傷病,-,9800,97.000
女,碩士日間,私立,因經濟困難,-,9800,202.000
女,碩士日間,私立,因學業志趣,-,9800,84.000
女,碩士日間,私立,因工作需求,-,9800,500.000
女,碩士日間,私立,因懷孕,-,9800,57.000
女,碩士日間,私立,其他原因,-,9800,1189.000
男,學士班,總計,總計,-,9800,25289.000
男,學士班,總計,因傷病,-,9800,1189.000
男,學士班,總計,因經濟困難,-,9800,2153.000
男,學士班,總計,因學業志趣,-,9800,4334.000
男,學士班,總計,因工作需求,-,9800,3362.000
男,學士班,總計,其他原因,-,9800,14251.000
男,學士班,公立,總計,-,9800,4767.000
男,學士班,公立,因傷病,-,9800,317.000
男,學士班,公立,因經濟困難,-,9800,375.000
男,學士班,公立,因學業志趣,-,9800,1018.000
男,學士班,公立,因工作需求,-,9800,537.000
男,學士班,公立,其他原因,-,9800,2520.000
男,學士班,私立,總計,-,9800,20522.000
男,學士班,私立,因傷病,-,9800,872.000
男,學士班,私立,因經濟困難,-,9800,1778.000
男,學士班,私立,因學業志趣,-,9800,3316.000
男,學士班,私立,因工作需求,-,9800,2825.000
男,學士班,私立,其他原因,-,9800,11731.000
總計,二專日間,總計,總計,-,9800,1115.000
總計,二專日間,總計,因傷病,-,9800,53.000
總計,二專日間,總計,因經濟困難,-,9800,102.000
總計,二專日間,總計,因學業志趣,-,9800,108.000
總計,二專日間,總計,因工作需求,-,9800,60.000
總計,二專日間,總計,因懷孕,-,9800,3.000
總計,二專日間,總計,其他原因,-,9800,789.000
總計,二專日間,公立,總計,-,9800,87.000
總計,二專日間,公立,因傷病,-,9800,6.000
總計,二專日間,公立,因經濟困難,-,9800,16.000
總計,二專日間,公立,因學業志趣,-,9800,10.000
總計,二專日間,公立,因懷孕,-,9800,1.000
總計,二專日間,公立,其他原因,-,9800,54.000
總計,二專日間,私立,總計,-,9800,1028.000
總計,二專日間,私立,因傷病,-,9800,47.000
總計,二專日間,私立,因經濟困難,-,9800,86.000
總計,二專日間,私立,因學業志趣,-,9800,98.000
總計,二專日間,私立,因工作需求,-,9800,60.000
總計,二專日間,私立,因懷孕,-,9800,2.000
總計,二專日間,私立,其他原因,-,9800,735.000
總計,二專進修,私立,因工作需求,-,9800,507.000
總計,二專進修,私立,因懷孕,-,9800,6.000
總計,二專進修,私立,其他原因,-,9800,1248.000
總計,博士班,總計,總計,-,9800,5765.000
總計,博士班,總計,因傷病,-,9800,279.000
總計,博士班,總計,因經濟困難,-,9800,329.000
總計,博士班,總計,因學業志趣,-,9800,469.000
總計,博士班,總計,因工作需求,-,9800,1321.000
總計,博士班,總計,因懷孕,-,9800,99.000
總計,博士班,總計,其他原因,-,9800,3268.000
總計,博士班,公立,總計,-,9800,4707.000
總計,博士班,公立,因傷病,-,9800,217.000
總計,博士班,公立,因經濟困難,-,9800,277.000
總計,博士班,公立,因學業志趣,-,9800,436.000
總計,博士班,公立,因工作需求,-,9800,1098.000
總計,博士班,公立,因懷孕,-,9800,88.000
總計,博士班,公立,其他原因,-,9800,2591.000
總計,博士班,私立,總計,-,9800,1058.000
總計,博士班,私立,因傷病,-,9800,62.000
總計,博士班,私立,因經濟困難,-,9800,52.000
總計,博士班,私立,因學業志趣,-,9800,33.000
總計,博士班,私立,因工作需求,-,9800,223.000
總計,博士班,私立,因懷孕,-,9800,11.000
總計,博士班,私立,其他原因,-,9800,677.000
男,二專日間,總計,總計,-,9800,751.000
男,二專日間,總計,因傷病,-,9800,24.000
男,二專日間,總計,因經濟困難,-,9800,45.000
男,二專日間,總計,因學業志趣,-,9800,45.000
男,二專日間,總計,因工作需求,-,9800,39.000
男,二專日間,總計,其他原因,-,9800,598.000
男,二專日間,公立,總計,-,9800,57.000
男,二專日間,公立,因傷病,-,9800,4.000
男,二專日間,公立,因經濟困難,-,9800,10.000
男,二專日間,公立,因學業志趣,-,9800,7.000
男,二專日間,公立,其他原因,-,9800,36.000
男,二專日間,私立,總計,-,9800,694.000
男,二專日間,私立,因傷病,-,9800,20.000
男,二專日間,私立,因經濟困難,-,9800,35.000
男,二專日間,私立,因學業志趣,-,9800,38.000
男,二專日間,私立,因工作需求,-,9800,39.000
男,二專日間,私立,其他原因,-,9800,562.000
總計,碩士在職,總計,總計,-,9800,7126.000
總計,碩士在職,總計,因傷病,-,9800,248.000
總計,碩士在職,總計,因經濟困難,-,9800,307.000
總計,碩士在職,總計,因學業志趣,-,9800,245.000
總計,碩士在職,總計,因工作需求,-,9800,3644.000
總計,碩士在職,總計,因懷孕,-,9800,164.000
總計,碩士在職,總計,其他原因,-,9800,2518.000
總計,碩士在職,公立,總計,-,9800,4185.000
